insert	query	update	delete	getmore	command	flushes	mapped	vsize	res	faults	locked-db	%idx-miss	qr|qw	ar|aw	netIn	netOut	conn	time	%user	%nice	%system	%iowait	%steal	%idle	Device:	rrqm/s	wrqm/s	r/s	w/s	rkB/s	wkB/s	avgrq-sz	avgqu-sz	await	svctm	%util
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:02	0.00	0.00	0.13	0.00	0.00	99.87	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:03	0.25	0.00	0.37	0.00	0.00	99.38	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:04	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:05	0.12	0.00	0.25	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:06	0.00	0.00	0.50	0.00	0.00	99.50	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:07	0.13	0.00	0.13	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:08	0.00	0.00	0.38	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:09	0.12	0.00	0.37	0.00	0.00	99.50	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:10	0.00	0.00	0.25	0.13	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:11	0.12	0.00	0.25	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
